title,price,location,link
Dijual Termurah Rumah Glc 6*16 Green Lake City Glc,Rp 27 Jutaan (Tenor 15 Tahun),Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/dijual-termurah-rumah-glc-616-green-lake-city-glc-hos40882825/
Rumah Di Kencana Loka Bsd City Keren Abis,"Rp 2,98 Miliar",Tangerang Bsd City,https://www.rumah123.com/properti/tangerang-bsd-city/rumah-minimalis-modern-ada-taman-di-bsd-city-dekat-stasiun-krl-hos40512697/
Rumah Fully Furnished Siap Huni Lingkungan Nyaman di Bsd,Rp 14 Jutaan (Tenor 20 Tahun),Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/rumah-fully-furnished-siap-huni-lingkungan-nyaman-di-bsd-hos40827242/
Turun Harga Rumah Minimalis Terawat Dalam Cluster di Veteran,Rp 18 Jutaan (Tenor 15 Tahun),Jakarta Selatan Veteran,https://www.rumah123.com/properti/jakarta-selatan-veteran/rumah-minimalis-terawat-hadap-timur-dalam-cluster-di-veteran-hos18954992/
Rumah Siap Huni Dalam Cluster di Bintaro Sektor 7 Bintaro,"Rp 2,97 Miliar",Tangerang Selatan Bintaro,https://www.rumah123.com/properti/tangerang-selatan-bintaro/rumah-siap-huni-dalam-cluster-di-bintaro-sektor-7-bintaro-hos40873314/
Rumah Sudah Renovasi Semi Furnished di Bsd Dekat Rs. Eka Hospital,Rp 14 Jutaan (Tenor 20 Tahun),Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/rumah-sudah-renovasi-semi-furnished-di-bsd-dekat-rs-eka-hospital-hos40839721/
"Jual Cepat! Rumah Standart Siap Huni di Harapan Indah, Nego",Rp 18 Jutaan (Tenor 15 Tahun),Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/jual-cepat-rumah-standart-siap-huni-di-harapan-indah-nego-hos40761117/
"Jual Cepat, Rumah 2Lt Semi Furnish Siap Huni di Kelapa Cengkir, Nego","Rp 1,2 Miliar",Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/jual-cepat-rumah-2lt-semi-furnish-siap-huni-di-kelapa-gading-nego-hos40823895/
Termurah !! Rumah Cantik Brand New Design Interior @ Pasadena,Rp 5 Jutaan (Tenor 20 Tahun),Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/termurah-rumah-cantik-brand-new-design-interior-pasadena-hos40724396/
Dijual Rumah Di Taman Kedaung Ciputat Dekat Jalan Raya,Rp 7 Jutaan (Tenor 15 Tahun),Tangerang Selatan Ciputat,https://www.rumah123.com/properti/tangerang-selatan-ciputat/dijual-rumah-di-taman-kedaung-ciputat-dekat-jalan-raya-hos12767507/
Rumah Lelang Permata Bank Bandung,Rp 42 Miliar,Bandung Bandung Kidul,https://www.rumah123.com/properti/bandung-bandung-kidul/rumah-lelang-permata-bank-bandung-hos40424846/
Rumah 2 Lantai Amerika Latin Green Lake City 6 X 18 Jual Murah,Rp 202 Jutaan (Tenor 20 Tahun),Jakarta Barat Green Lake City,https://www.rumah123.com/properti/jakarta-barat-green-lake-city/rumah-2-lantai-amerika-latin-green-lake-city-6-x-18-jual-murah-hos40819705/
Rumah Siap Huni di Kawasan Elite Metland Cyber Puri Dekat Pintu Tol,Rp,Jakarta Barat Metland Puri,https://www.rumah123.com/properti/jakarta-barat-metland-puri/rumah-siap-huni-di-kawasan-elite-metland-cyber-puri-dekat-pintu-tol-hos40889364/
Rumah Lelang Permata Bank Bandung,FilterProperti BaruProperti dengan videoHargaLuas Tanah,Bandung Lengkong,https://www.rumah123.com/properti/bandung-lengkong/rumah-lelang-permata-bank-bandung-hos40424910/
"Dijual Rumah di Nol Jalan Raya Suryo Senopati Jakarta Selatan, Cocok untuk Kantor/Resto",FilterProperti BaruProperti dengan videoHargaLuas TanahLuas BangunanLokasi,Jakarta Selatan Senopati,https://www.rumah123.com/properti/jakarta-selatan-senopati/dijual-rumah-di-nol-jalan-raya-suryo-senopati-jakarta-selatan-cocok-untuk-kantorresto-hos40799895/
Rumah 2 Lantai di Green Puri Dekat Kosambi Green Lake Jual Murah,"Rp 4,9 Miliar",Jakarta Barat Duri Kosambi,https://www.rumah123.com/properti/jakarta-barat-duri-kosambi/rumah-2-lantai-di-green-puri-dekat-kosambi-green-lake-jual-murah-hos40785331/
Rumah 2 Lantai Modern Bagus Fasilitas Bintang 5 di Bandung,Rp 23 Jutaan (Tenor 20 Tahun),Bandung Pondok Hijau,https://www.rumah123.com/properti/bandung-pondok-hijau/rumah-2-lantai-modern-bagus-fasilitas-bintang-5-di-bandung-hos40177514/
Rumah Lelang Permata Bank Bandung,Rp 30 Jutaan (Tenor 15 Tahun),Bandung Margahayu,https://www.rumah123.com/properti/bandung-margahayu/rumah-lelang-permata-bank-bandung-hos40424808/
Rumah Semi Furnished Mewah di Fortune Belleza Graha Raya,Rp 7 Miliar,Tangerang Selatan Graha Raya,https://www.rumah123.com/properti/tangerang-selatan-graha-raya/rumah-semi-furnished-mewah-di-fortune-belleza-graha-raya-hos40820175/
Rumah Mewah Bagus 2Lt Semi Furnish di Bukit Gading Villa Cluster Kintamani Kelapa Gading,Rp 33 Jutaan (Tenor 20 Tahun),Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-mewah-bagus-2lt-semi-furnish-di-bukit-gading-villa-cluster-kintamani-kelapa-gading-hos40405998/
Harus Laku Cepat Tanakayu Jiva Bsd Full Furnished,Rp 43 Jutaan (Tenor 15 Tahun),Tangerang Bsd,https://www.rumah123.com/properti/tangerang-bsd/harus-laku-cepat-rumah-siap-huni-2-lantai-tanakayu-jiva-bsd-full-furnished-carport-luas-hos40770733/
Dijual Rumah Exclusive Di Kawasan Elit Kemang Jaksel,"Rp 34,5 Miliar",Jakarta Selatan Kemang,https://www.rumah123.com/properti/jakarta-selatan-kemang/dijual-rumah-exclusive-di-kawasan-elit-kemang-jaksel-hos39546468/
"Dijual Rumah 2 Lantai Konsep Villa  Dalam Kawasan Elit, Nempel Scbd, Nempel Akses Jl. Senopati",Rp 166 Jutaan (Tenor 20 Tahun),Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/dijual-rumah-2-lantai-konsep-villa-dalam-kawasan-elit-nempel-scbd-nempel-akses-jl-senopati-hos40439959/
Jual Rumah Lama di Tebet Barat Jakarta Selatan Potensi Investasi Bangun Kost Akses Jalan Lebar,Rp 214 Jutaan (Tenor 15 Tahun),Jakarta Selatan Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/jual-rumah-lama-di-tebet-barat-jakarta-selatan-potensi-investasi-bangun-kost-akses-jalan-lebar-hos40735621/
"Hunian Eksklusif Sriwedari Cibubur - Full Furnish, Bangunan 2 Lantai","Rp 2,15 Miliar",Depok Cibubur,https://www.rumah123.com/properti/depok-cibubur/hunian-eksklusif-sriwedari-cibubur-full-furnish-bangunan-2-lantai-hos40735383/
Rumah Nyaman Homey 3 Menit ke Pintu Tol Limo Cinere Depok,Rp 10 Jutaan (Tenor 20 Tahun),Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-nyaman-homey-3-menit-ke-pintu-tol-limo-cinere-depok-hos40681299/
Rumah di Jual Dlm Cluster One Gate di Pondok Kelapa Jak Tim,Rp 13 Jutaan (Tenor 15 Tahun),Jakarta Timur Pondok Kelapa,https://www.rumah123.com/properti/jakarta-timur-pondok-kelapa/rumah-di-jual-dlm-cluster-one-gate-di-pondok-kelapa-jak-tim-hos39154268/
Jual Cepat Provence Suite Bsd Semi Furnish 3 Lantai,"Rp 1,5 Miliar",Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/jarang-ada-dijual-rumah-3-lantai-di-provence-suite-bsd-shgb-carport-2-mobil-dekat-sekolah-favorit-hos40783465/
Rumah Mewah Modern di Legenda Wisata Cibubur,Rp 7 Jutaan (Tenor 20 Tahun),Jakarta Timur Legenda Wisata,https://www.rumah123.com/properti/jakarta-timur-legenda-wisata/rumah-mewah-modern-di-legenda-wisata-cibubur-hos17981867/
Dijual Rumah Homey Nyaman 5Menit Dari LRT Jatibening Baru,Rp 9 Jutaan (Tenor 15 Tahun),Bekasi Jatibening,https://www.rumah123.com/properti/bekasi-jatibening/dijual-rumah-homey-nyaman-5menit-dari-lrt-jatibening-baru-hos40587167/
"Dijual Rumah Mewah - Townhouse Eksklusif Jl. Bangka, Jakarta Selatan","Rp 1,5 Miliar",Jakarta Selatan Bangka,https://www.rumah123.com/properti/jakarta-selatan-bangka/dijual-rumah-mewah-townhouse-eksklusif-jl-bangka-jakarta-selatan-hos40884764/
Dijual Rumah Hook Kokoh Dalam Komplek Besar di Rawa Mangun Jaktim,Rp 7 Jutaan (Tenor 20 Tahun),Jakarta Timur Rawamangun,https://www.rumah123.com/properti/jakarta-timur-rawamangun/dijual-rumah-hook-kokoh-dalam-komplek-besar-di-rawa-mangun-jaktim-hos18726767/
Rumah Murah 2 Lantai Lokasi Strategis Cempaka Putih,Rp,Jakarta Pusat Cempaka Putih,https://www.rumah123.com/properti/jakarta-pusat-cempaka-putih/rumah-murah-2-lantai-lokasi-strategis-cempaka-putih-hos16314600/
Hunian Mewah 3 Lantai dengan Clubhouse Bintang 5 di Jakarta,FilterProperti BaruProperti dengan videoHargaLuas Tanah,Jakarta Timur Duren Sawit,https://www.rumah123.com/properti/jakarta-timur-duren-sawit/hunian-mewah-3-lantai-dengan-clubhouse-bintang-5-di-jakarta-hos40393029/
"Rumah Kemang, Jakarta Selatan",FilterProperti BaruProperti dengan videoHargaLuas TanahLuas BangunanLokasi,Badung Abiansemal,https://www.rumah123.com/properti/badung-abiansemal/rumah-kemang-jakarta-selatan-hos40856546/
Dijual Rumah Siap Huni di Neo Vasana Harapan Indah Bekasi,"Rp 1,58 Miliar",Bekasi Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-rumah-siap-huni-di-neo-vasana-harapan-indah-bekasi-hos40829093/
Rumah Siap Huni Depan Taman di Grenvil Jakarta Barat,Rp 7 Jutaan (Tenor 20 Tahun),Jakarta Barat Green Ville,https://www.rumah123.com/properti/jakarta-barat-green-ville/rumah-sisap-huni-di-green-ville-jakarta-barat-hos40052345/
"Dijual Cepat : Rumah Mangga Besar, Jl Gandaria, SHM",Rp 9 Jutaan (Tenor 15 Tahun),Jakarta Barat Mangga Besar,https://www.rumah123.com/properti/jakarta-barat-mangga-besar/dijual-cepat-rumah-mangga-besar-jl-gandaria-shm-hos18232755/
Dijual Rumah Cepat Rumah 2 Lantai di Cluster Teresta Metland Cakung Jakarta Timur,"Rp 5,4 Miliar",Jakarta Timur Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/dijual-rumah-cepat-rumah-2-lantai-di-cluster-teresta-metland-cakung-jakarta-timur-hos40764733/
"Dijual Rumah di Komplek Dpr Pribadi, Joglo Bagus Rumah SHM di Komplek Dpr Ri, Jl. Meruya Selatan, Joglo, Kembangan, Kota Jakarta Barat, Dki Jakarta, Indonesia, 11640, Joglo",Rp 26 Jutaan (Tenor 20 Tahun),Jakarta Barat Joglo,https://www.rumah123.com/properti/jakarta-barat-joglo/dijual-rumah-di-komplek-dpr-pribadi-joglo-bagus-rumah-shm-di-komplek-dpr-ri-jl-meruya-selatan-joglo-kembangan-kota-hos40724568/
Rumah Asri Siap Huni Lingkungan Tenang Area Kemang Timur Raya,Rp 33 Jutaan (Tenor 15 Tahun),Jakarta Selatan Kemang,https://www.rumah123.com/properti/jakarta-selatan-kemang/rumah-asri-siap-huni-lingkungan-tenang-area-kemang-timur-raya-hos40288947/
Di Jual Rumah Whitsand Greenwich Park Bsd,"Hunian Mewah 3 Lantai dengan Clubhouse Bintang 5 di Jakarta

Duren Sawit, Jakarta Timur

Project: Bukit Podomoro Jakarta Kondisi rumah baru Luas tanah 105 m2 Luas bangunan 180 m2 5 kamar...",Tangerang Selatan Bsd,https://www.rumah123.com/properti/tangerang-selatan-bsd/di-jual-rumah-whitsand-greenwich-park-bsd-hos40752039/
Di Jua Bul Rumah Pasir Putih Pik 2.,Rp 270 Juta,Jakarta Utara Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/di-jua-bul-rumah-pasir-putih-pik-2-hos40762173/
Dijual Nego Rumah 2 Lantai Dekat Kartika Utama Strategis,Rp 1 Jutaan (Tenor 20 Tahun),Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/dijual-rumah-2-lantai-shm-di-pondok-indah-lokasi-tenang-nego-hos18557074/
"Termurah Rumah Jual, Cantik, 2 Lantai Di Lebak Bulus",Rp 1 Jutaan (Tenor 15 Tahun),Jakarta Selatan Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan-lebak-bulus/termurah-rumah-jual-cantik-2-lantai-di-lebak-bulus-hos39595563/
Rumah Cantik 2.5 Lantai Harga Affordable Di Taman Radio Dalam,"Rp 1,35 Miliar",Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-cantik-25-lantai-harga-affordable-di-taman-radio-dalam-hos40674532/
Di Jual Rumah Mewah Pik 1 Jakarta,Rp 6 Jutaan (Tenor 20 Tahun),Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/di-jual-rumah-mewah-pik-1-jakarta-hos40817923/
Villa Sanur Batur Sari SHM (emjsnr70),Rp 8 Jutaan (Tenor 15 Tahun),Denpasar Sanur,https://www.rumah123.com/properti/denpasar-sanur/villa-sanur-batur-sari-shm-emjsnr70-hos40122360/
Rumah 2 Lantai Cluster Cattleya Banjar Wijaya Dekat Akses TOL,"Rp 2,9 Miliar",Tangerang Banjar Wijaya,https://www.rumah123.com/properti/tangerang-banjar-wijaya/rumah-2-lantai-cluster-cattleya-banjar-wijaya-dekat-akses-tol-hos40012749/
"Rumah Full Furnished One Gate System, Sentul City. Asri, Sejuk dan Nyaman, View Bagus, Bangunan 3 Lantai. Dekat Sekolah Negeri, Swasta dan International, Rs Emc Sentul City. ke Toll Jakarta dan Borr Hanya 10 Menit",Rp 3.2 M,Bogor Sentul City,https://www.rumah123.com/properti/bogor-sentul-city/dijual-rumah-di-taman-legian-sentul-cityasri-sejuk-dan-nyamanview-bagus-bangunan-3-lantai-full-furnished-dekat-dengan-hos14513145/
Rumah Nyaman dan Kokoh Dalam Komplek Gandul Cinere Deket Pangkalan Jati dan Andara,Turun Rp 300 Jutaan,Depok Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-nyaman-dan-kokoh-dalam-komplek-gandul-cinere-deket-pangkalan-jati-dan-andara-hos40803662/
Jual Cepat Rumah Bagus Lokasi Strategis di Sunter,Rp 14 Jutaan (Tenor 20 Tahun),Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/jual-cepat-rumah-bagus-lokasi-strategis-di-sunter-hos40820083/
dijual rumah bagus rapi 3lantai di sunter,Rp,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/dijual-rumah-bagus-rapi-3lantai-di-sunter-hos39923324/
Hunian 2 Lantai di Podomoro Park Konsep Rumah Tumbuh Dekat Tol,FilterProperti BaruProperti dengan videoHargaLuas Tanah,Bandung Buah Batu,https://www.rumah123.com/properti/bandung-buah-batu/hunian-2-lantai-di-podomoro-park-konsep-rumah-tumbuh-dekat-tol-hos40051243/
Rumah Baru di Cluster di Cibubur 2 Lantai dan 3 Kamar Tidur,FilterProperti BaruProperti dengan videoHargaLuas TanahLuas BangunanLokasi,Bekasi Cibubur,https://www.rumah123.com/properti/bekasi-cibubur/rumah-baru-di-cluster-di-cibubur-2-lantai-dan-3-kamar-tidur-hos40524063/
Turun Harga Rumah Hitung Tanah di Pondok Indah Jakarta Selatan,Rp 12 Miliar,Jakarta Selatan Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/turun-harga-rumah-hitung-tanah-di-pondok-indah-jakarta-selatan-hos40845002/
Rumah Danau Sunter Selatan 2000m Murah ******** Cocok U/resto,Rp 57 Jutaan (Tenor 20 Tahun),Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/rumah-danau-sunter-selatan-2000m-murah-hdpdanau-cocok-uresto-hos40514256/
Rumah Siap Huni Letak Strategis Dekat Pusat Kota & Bebas Banjir,Rp 74 Jutaan (Tenor 15 Tahun),Bekasi Bekasi Kota,https://www.rumah123.com/properti/bekasi-bekasi-kota/rumah-siap-huni-letak-strategis-dekat-pusat-kota-bebas-banjir-hos40829252/
Rumah Siap Huni Letak Strategis Dekat Pusat Kota & Bebas Banjir,"Rp 1,5 Miliar",Bekasi Galaxy,https://www.rumah123.com/properti/bekasi-galaxy/rumah-siap-huni-letak-strategis-dekat-pusat-kota-bebas-banjir-hos40856800/
Rumah Siap Huni 2 Lantai Harga 1 Lantai Dekat Tol Jati Asih,Rp 7 Jutaan (Tenor 20 Tahun),Bekasi Bekasi Kota,https://www.rumah123.com/properti/bekasi-bekasi-kota/rumah-siap-huni-2-lantai-harga-1-lantai-dekat-tol-jati-asih-hos40863203/
"Siap Huni, Dijual Rumah Wisteria Bebas Banjir di Metland Menteng, Cakung, Jakarta Timur",Rp 9 Jutaan (Tenor 15 Tahun),Jakarta Timur Cakung,https://www.rumah123.com/properti/jakarta-timur-cakung/siap-huni-dijual-rumah-wisteria-bebas-banjir-di-metland-menteng-cakung-jakarta-timur-hos40754862/
Murah!!! Komersial Harga Dekat NJOP Rawamangun,Rp 2 Miliar,Jakarta Timur Rawamangun,https://www.rumah123.com/properti/jakarta-timur-rawamangun/rumah-tua-di-sunan-giri-komersial-rawamangun-hos12444180/
Termurah Premium!! Rumah Baru Indent Dekat Unj,Rp 9 Jutaan (Tenor 20 Tahun),Jakarta Timur Utan Kayu,https://www.rumah123.com/properti/jakarta-timur-utan-kayu/rumah-ditengah-kota-strategis-mantap-hos39904993/
Murah!! Rumah Siap Huni Vintage di Jatibening Baru,Rp 12 Jutaan (Tenor 15 Tahun),Jakarta Timur Rawamangun,https://www.rumah123.com/properti/jakarta-timur-rawamangun/rumah-vintage-aestetic-di-jatibening-baru-hos40827354/
Termurah!! Rumah Komplek Ciputat Molek Dekat Uin,Rp 13 Miliar,Jakarta Selatan Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan-lebak-bulus/termurah-tanah-rumah-tua-di-ciputat-dekat-uin-hos40747578/
Rumah 2 Lantai Luas Lega Mewah di Bandung Akses Toll Sangat Dekat,Rp 62 Jutaan (Tenor 20 Tahun),Bandung Mekar Wangi,https://www.rumah123.com/properti/bandung-mekar-wangi/rumah-2-lantai-luas-lega-mewah-di-bandung-akses-toll-sangat-dekat-hos40213454/
Rumah Mewah Modern 3 Lantai Fasilitas Lengkap di Jakarta,Rp 80 Jutaan (Tenor 15 Tahun),Jakarta Timur Rawamangun,https://www.rumah123.com/properti/jakarta-timur-rawamangun/rumah-mewah-modern-3-lantai-fasilitas-lengkap-di-jakarta-hos40393348/
Rumah Mewah 2 Lantai Kondisi Baru di Bandung Dekat Sekolah dan Toll,Rp 60 Miliar,Bandung Taman Kopo Indah,https://www.rumah123.com/properti/bandung-taman-kopo-indah/rumah-mewah-2-lantai-kondisi-baru-di-bandung-dekat-sekolah-dan-toll-hos40312243/
Rumah Cantik Strategis Legalitas Aman dan Bebas Banjir,Rp 289 Jutaan (Tenor 20 Tahun),Tangerang Selatan Ciputat,https://www.rumah123.com/properti/tangerang-selatan-ciputat/rumah-cantik-strategis-legalitas-aman-dan-bebas-banjir-hos40812314/
Rumah Full Furnished Tatar Rambut Kasih Kota Baru Parahyangan,Rp 372 Jutaan (Tenor 15 Tahun),Bandung Kota Baru Parahyangan,https://www.rumah123.com/properti/bandung-kota-baru-parahyangan/rumah-full-furnished-tatar-rambut-kasih-kota-baru-parahyangan-hos40846100/
Dijual Rumah Mewah Pik Layar Permai 201M 3 Lantai Semi Furnished SHM,"Rp 1,1 Miliar",Jakarta Utara Pantai Indah Kapuk,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk/dijual-rumah-mewah-pik-layar-permai-201m-3-lantai-semi-furnished-shm-hos40797105/
"Rumah Murah Cluster Luas 119 Dekat Mall dan Tol, Jakarta Garden City, Cakung 007",Rp 5 Jutaan (Tenor 20 Tahun),Jakarta Timur Metland Menteng,https://www.rumah123.com/properti/jakarta-timur-metland-menteng/rumah-murah-cluster-laseine-luas-119-dekat-mall-dan-tol-jakarta-garden-city-cakung-007-hos10760783/
"Rumah Harga Tanah Raya Waterfront Citraland Dekat Rs Ciputra, U C",Rp,Surabaya Citraland,https://www.rumah123.com/properti/surabaya-citraland/rumah-harga-tanah-raya-waterfront-citraland-dekat-rs-ciputra-u-c-hos10352583/
"Bu, Dijual Murah Rumah Cluster Aquamarine Gading Serpong",FilterProperti BaruProperti dengan videoHargaLuas Tanah,Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/bu-dijual-murah-rumah-cluster-aquamarine-gading-serpong-hos14914246/
Rumah Di Jual Area Cipete Dekat Haji Nawi Jakarta Selatan,FilterProperti BaruProperti dengan videoHargaLuas TanahLuas BangunanLokasi,Jakarta Selatan Cipete,https://www.rumah123.com/properti/jakarta-selatan-cipete/rumah-di-jual-dekat-ke-mrt-haji-nawi-cipete-jakarta-selatan-hos16766587/
"Rumah Luas & Murah Lho.. 10 Menit Tol Karang Tengah & 12 Menit ke Rs Puri Indah, Lippo Mal Puri & Puri Indah Mal","Rp 8,75 Miliar",Tangerang Cipondoh,https://www.rumah123.com/properti/tangerang-cipondoh/rumah-luas-murah-lho-10-menit-tol-karang-tengah-12-menit-ke-rs-puri-indah-lippo-mal-puri-puri-indah-mal-hos39560800/
Murah !! Dijual Rumah Mewah Luas 220 Semi Furnish di The Villas Moi Diatas Mall,Rp 9.8 M,Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murahjual-thevillas-moi-luas-200mtr-hos40447045/
Paling Murah Rumah Standard di Sunter Hijau,Turun Rp 1 Miliaran,Jakarta Utara Sunter,https://www.rumah123.com/properti/jakarta-utara-sunter/paling-murah-rumah-standard-di-sunter-hijau-hos17243955/
Murah!Jual Rumah American Clasic Puri Intan 7X11.2lt,Rp 42 Jutaan (Tenor 20 Tahun),Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murahjual-rumah-americanclasic-puri-intan-7x112lt-hos40725672/
Murah !! Dijual Rumah Janur 6X17 Jalanan 3 Mobil,Rp 54 Jutaan (Tenor 15 Tahun),Jakarta Utara Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/murah-dijual-cepat-rumah-standart-6x17-di-pelepah-bisa-nego-hos39696614/
Rumah Baru Strategis Dekat Stasiun MRT Cilandak Jakarta Selatan,"Rp 5,95 Miliar",Jakarta Selatan Cilandak,https://www.rumah123.com/properti/jakarta-selatan-cilandak/rumah-baru-strategis-dekat-stasiun-mrt-cilandak-jakarta-selatan-hos40803782/
"For Sale LUXURY HOUSE, Prime Location Permata Hijau",Rp 6.2 M,Jakarta Selatan Permata Hijau,https://www.rumah123.com/properti/jakarta-selatan-permata-hijau/for-sale-luxury-house-prime-location-permata-hijau-hos10744579/
For Sale Rumah Di Cipete Lokasi Strategis Dekat Ke Antasari Jakarta Selatan,Turun Rp 250 Jutaan,Jakarta Selatan Cipete,https://www.rumah123.com/properti/jakarta-selatan-cipete/for-sale-rumah-di-cipete-lokasi-strategis-dekat-ke-antasari-jakarta-selatan-hos40630163/
Rumah Mewah Hook Siap Huni di Kebayoran Baru Jakarta Selatan,Rp 28 Jutaan (Tenor 20 Tahun),Jakarta Selatan Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan-kebayoran-baru/rumah-mewah-hook-siap-huni-di-kebayoran-baru-jakarta-selatan-hos40834560/
For Sale Rumah Di Jln Mpr Cipete Jakarta Selatan,Rp 36 Jutaan (Tenor 15 Tahun),Jakarta Selatan Cipete,https://www.rumah123.com/properti/jakarta-selatan-cipete/for-sale-rumah-di-jln-mpr-cipete-jakarta-selatan-hos39403584/
Jual Cepat Rumah Gress Baru Sektor 8 Gading Serpong,"Bu, Dijual Murah Rumah Cluster Aquamarine Gading Serpong",Tangerang Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/jual-cepat-rumah-gress-baru-sektor-8-gading-serpong-hos40861980/
